latitude,longitude,time,GPI
20.5,37.5,13602255.0,0.0
20.5,38.5,13602255.0,0.0
20.5,39.5,13602255.0,0.0
20.5,40.5,13602255.0,0.0
20.5,41.5,13602255.0,0.0
20.5,42.5,13602255.0,0.0
20.5,43.5,13602255.0,0.0
20.5,44.5,13602255.0,0.0
20.5,45.5,13602255.0,0.0
20.5,46.5,13602255.0,0.0
20.5,47.5,13602255.0,0.0
20.5,48.5,13602255.0,0.0
20.5,49.5,13602255.0,0.0
20.5,50.5,13602255.0,0.0
20.5,51.5,13602255.0,0.0
20.5,52.5,13602255.0,0.0
20.5,53.5,13602255.0,0.0
20.5,54.5,13602255.0,0.0
20.5,55.5,13602255.0,0.0
20.5,56.5,13602255.0,0.0
20.5,57.5,13602255.0,0.0
20.5,58.5,13602255.0,0.0
20.5,59.5,13602255.0,0.0
20.5,60.5,13602255.0,0.0
20.5,61.5,13602255.0,0.0
20.5,62.5,13602255.0,0.0
20.5,63.5,13602255.0,0.0
20.5,64.5,13602255.0,0.0
20.5,65.5,13602255.0,0.0
20.5,66.5,13602255.0,0.0
20.5,67.5,13602255.0,0.0
20.5,68.5,13602255.0,0.0
20.5,69.5,13602255.0,0.0
20.5,70.5,13602255.0,0.0
20.5,71.5,13602255.0,0.0
20.5,72.5,13602255.0,0.0
20.5,73.5,13602255.0,0.0
20.5,74.5,13602255.0,0.0
20.5,75.5,13602255.0,0.0
20.5,76.5,13602255.0,0.0
20.5,77.5,13602255.0,0.0
20.5,78.5,13602255.0,0.0
20.5,79.5,13602255.0,0.0
20.5,80.5,13602255.0,0.0
20.5,81.5,13602255.0,0.0
20.5,82.5,13602255.0,0.0
20.5,83.5,13602255.0,0.0
20.5,84.5,13602255.0,0.0
20.5,85.5,13602255.0,0.0
20.5,86.5,13602255.0,0.0
20.5,87.5,13602255.0,0.0
20.5,88.5,13602255.0,0.0
20.5,89.5,13602255.0,0.0
20.5,90.5,13602255.0,0.0
20.5,91.5,13602255.0,0.0
20.5,92.5,13602255.0,0.0
20.5,93.5,13602255.0,0.0
20.5,94.5,13602255.0,0.0
20.5,95.5,13602255.0,0.0
20.5,96.5,13602255.0,0.0
20.5,97.5,13602255.0,0.0
20.5,98.5,13602255.0,0.0
20.5,99.5,13602255.0,0.0
20.5,100.5,13602255.0,0.0
20.5,101.5,13602255.0,0.0
20.5,102.5,13602255.0,0.0
20.5,103.5,13602255.0,0.0
20.5,104.5,13602255.0,0.0
20.5,105.5,13602255.0,0.0
20.5,106.5,13602255.0,0.0
20.5,107.5,13602255.0,0.0
20.5,108.5,13602255.0,1.2697524
20.5,109.5,13602255.0,2.269765
20.5,110.5,13602255.0,0.83884114
20.5,111.5,13602255.0,4.3351054
20.5,112.5,13602255.0,8.688648
20.5,113.5,13602255.0,8.955555
20.5,114.5,13602255.0,8.997163
20.5,115.5,13602255.0,8.925095
20.5,116.5,13602255.0,8.906154
20.5,117.5,13602255.0,8.969145
20.5,118.5,13602255.0,8.958744
20.5,119.5,13602255.0,8.976666
20.5,120.5,13602255.0,0.0
19.5,30.5,13602255.0,0.0
19.5,31.5,13602255.0,0.0
19.5,32.5,13602255.0,0.0
19.5,33.5,13602255.0,0.0
19.5,34.5,13602255.0,0.0
19.5,35.5,13602255.0,0.0
19.5,36.5,13602255.0,0.0
19.5,37.5,13602255.0,0.0
19.5,38.5,13602255.0,0.0
19.5,39.5,13602255.0,0.0
19.5,40.5,13602255.0,0.0
19.5,41.5,13602255.0,0.0
19.5,42.5,13602255.0,0.0
19.5,43.5,13602255.0,0.0
19.5,44.5,13602255.0,0.0
19.5,45.5,13602255.0,0.0
19.5,46.5,13602255.0,0.0
19.5,47.5,13602255.0,0.0
19.5,48.5,13602255.0,0.0
19.5,49.5,13602255.0,0.0
19.5,50.5,13602255.0,0.0
19.5,51.5,13602255.0,0.0
19.5,52.5,13602255.0,0.0
19.5,53.5,13602255.0,0.0
19.5,54.5,13602255.0,0.0
19.5,55.5,13602255.0,0.0
19.5,56.5,13602255.0,0.0
19.5,57.5,13602255.0,0.0
19.5,58.5,13602255.0,0.0
19.5,59.5,13602255.0,0.0
19.5,60.5,13602255.0,0.0
19.5,61.5,13602255.0,0.0
19.5,62.5,13602255.0,0.0
19.5,63.5,13602255.0,0.0
19.5,64.5,13602255.0,0.0
19.5,65.5,13602255.0,0.0
19.5,66.5,13602255.0,0.0
19.5,67.5,13602255.0,0.0
19.5,68.5,13602255.0,0.0
19.5,69.5,13602255.0,0.0
19.5,70.5,13602255.0,0.0
19.5,71.5,13602255.0,0.0
19.5,72.5,13602255.0,0.0
19.5,73.5,13602255.0,0.0
19.5,74.5,13602255.0,0.0
19.5,75.5,13602255.0,0.0
19.5,76.5,13602255.0,0.0
19.5,77.5,13602255.0,0.0
19.5,78.5,13602255.0,0.0
19.5,79.5,13602255.0,0.0
19.5,80.5,13602255.0,0.0
19.5,81.5,13602255.0,0.0
19.5,82.5,13602255.0,0.0
19.5,83.5,13602255.0,0.0
19.5,84.5,13602255.0,0.0
19.5,85.5,13602255.0,0.0
19.5,86.5,13602255.0,0.0
19.5,87.5,13602255.0,0.0
19.5,88.5,13602255.0,0.0
19.5,89.5,13602255.0,0.0
19.5,90.5,13602255.0,0.0
19.5,91.5,13602255.0,0.0
19.5,92.5,13602255.0,0.0
19.5,93.5,13602255.0,0.0
19.5,94.5,13602255.0,0.0
19.5,95.5,13602255.0,0.0
19.5,96.5,13602255.0,0.0
19.5,97.5,13602255.0,0.0
19.5,98.5,13602255.0,0.0
19.5,99.5,13602255.0,0.0
19.5,100.5,13602255.0,0.0
19.5,101.5,13602255.0,0.0
19.5,102.5,13602255.0,0.0
19.5,103.5,13602255.0,0.0
19.5,104.5,13602255.0,0.0
19.5,105.5,13602255.0,0.0
19.5,106.5,13602255.0,0.0
19.5,107.5,13602255.0,0.0028016742
19.5,108.5,13602255.0,0.9068622
19.5,109.5,13602255.0,0.84128183
19.5,110.5,13602255.0,2.2079787
19.5,111.5,13602255.0,5.818029
19.5,112.5,13602255.0,8.522679
19.5,113.5,13602255.0,8.668206
19.5,114.5,13602255.0,8.997917
19.5,115.5,13602255.0,9.0
19.5,116.5,13602255.0,9.0
19.5,117.5,13602255.0,8.999272
19.5,118.5,13602255.0,8.99693
19.5,119.5,13602255.0,8.422863
19.5,120.5,13602255.0,0.0
18.5,30.5,13602255.0,0.0
18.5,31.5,13602255.0,0.0
18.5,32.5,13602255.0,0.0
18.5,33.5,13602255.0,0.0
18.5,34.5,13602255.0,0.0
18.5,35.5,13602255.0,0.0
18.5,36.5,13602255.0,0.0
18.5,37.5,13602255.0,0.0
18.5,38.5,13602255.0,0.0
18.5,39.5,13602255.0,0.0
18.5,40.5,13602255.0,0.0
18.5,41.5,13602255.0,0.0
18.5,42.5,13602255.0,0.0
18.5,43.5,13602255.0,0.0
18.5,44.5,13602255.0,0.0
18.5,45.5,13602255.0,0.0
18.5,46.5,13602255.0,0.0
18.5,47.5,13602255.0,0.0
18.5,48.5,13602255.0,0.0
18.5,49.5,13602255.0,0.0
18.5,50.5,13602255.0,0.0
18.5,51.5,13602255.0,0.0
18.5,52.5,13602255.0,0.0
18.5,53.5,13602255.0,0.0
18.5,54.5,13602255.0,0.0
18.5,55.5,13602255.0,0.0
18.5,56.5,13602255.0,0.0
18.5,57.5,13602255.0,0.0
18.5,58.5,13602255.0,0.0
18.5,59.5,13602255.0,0.0
18.5,60.5,13602255.0,0.0
18.5,61.5,13602255.0,0.0
18.5,62.5,13602255.0,0.0
18.5,63.5,13602255.0,0.0
18.5,64.5,13602255.0,0.0
18.5,65.5,13602255.0,0.0
18.5,66.5,13602255.0,0.0
18.5,67.5,13602255.0,0.0
18.5,68.5,13602255.0,0.0
18.5,69.5,13602255.0,0.0
18.5,70.5,13602255.0,0.0
18.5,71.5,13602255.0,0.0
18.5,72.5,13602255.0,0.0
18.5,73.5,13602255.0,0.0
18.5,74.5,13602255.0,0.0
18.5,75.5,13602255.0,0.0
18.5,76.5,13602255.0,0.0
18.5,77.5,13602255.0,0.0
18.5,78.5,13602255.0,0.0
18.5,79.5,13602255.0,0.0
18.5,80.5,13602255.0,0.0
18.5,81.5,13602255.0,0.0
18.5,82.5,13602255.0,0.0
18.5,83.5,13602255.0,0.0
18.5,84.5,13602255.0,0.0
18.5,85.5,13602255.0,0.0
18.5,86.5,13602255.0,0.0
18.5,87.5,13602255.0,0.0
18.5,88.5,13602255.0,0.0
18.5,89.5,13602255.0,0.0
18.5,90.5,13602255.0,0.0
18.5,91.5,13602255.0,0.0
18.5,92.5,13602255.0,0.0
18.5,93.5,13602255.0,0.0
18.5,94.5,13602255.0,0.0
18.5,95.5,13602255.0,0.0
18.5,96.5,13602255.0,0.0
18.5,97.5,13602255.0,0.0
18.5,98.5,13602255.0,0.0
18.5,99.5,13602255.0,0.0
18.5,100.5,13602255.0,0.0
18.5,101.5,13602255.0,0.0
18.5,102.5,13602255.0,0.0
18.5,103.5,13602255.0,0.0
18.5,104.5,13602255.0,0.0
18.5,105.5,13602255.0,0.0
18.5,106.5,13602255.0,0.0
18.5,107.5,13602255.0,0.05777921
18.5,108.5,13602255.0,0.747524
18.5,109.5,13602255.0,1.3430878
18.5,110.5,13602255.0,5.6782956
18.5,111.5,13602255.0,8.353905
18.5,112.5,13602255.0,8.936537
18.5,113.5,13602255.0,8.989926
18.5,114.5,13602255.0,9.0
18.5,115.5,13602255.0,9.0
18.5,116.5,13602255.0,9.0
18.5,117.5,13602255.0,9.0
18.5,118.5,13602255.0,8.690301
18.5,119.5,13602255.0,5.319567
18.5,120.5,13602255.0,0.0
17.5,30.5,13602255.0,0.0
17.5,31.5,13602255.0,0.0
17.5,32.5,13602255.0,0.0
17.5,33.5,13602255.0,0.0
17.5,34.5,13602255.0,0.0
17.5,35.5,13602255.0,0.0
17.5,36.5,13602255.0,0.0
17.5,37.5,13602255.0,0.0
17.5,38.5,13602255.0,0.0
17.5,39.5,13602255.0,0.0
17.5,40.5,13602255.0,0.0
17.5,41.5,13602255.0,0.0
17.5,42.5,13602255.0,0.0
17.5,43.5,13602255.0,0.0
17.5,44.5,13602255.0,0.0
17.5,45.5,13602255.0,0.0
17.5,46.5,13602255.0,0.0
17.5,47.5,13602255.0,0.0
17.5,48.5,13602255.0,0.0
17.5,49.5,13602255.0,0.0
17.5,50.5,13602255.0,0.0
17.5,51.5,13602255.0,0.0
17.5,52.5,13602255.0,0.0
17.5,53.5,13602255.0,0.0
17.5,54.5,13602255.0,0.0
17.5,55.5,13602255.0,0.0
17.5,56.5,13602255.0,0.0
17.5,57.5,13602255.0,0.0
17.5,58.5,13602255.0,0.0
17.5,59.5,13602255.0,0.0
17.5,60.5,13602255.0,0.0
17.5,61.5,13602255.0,0.0
17.5,62.5,13602255.0,0.0
17.5,63.5,13602255.0,0.0
17.5,64.5,13602255.0,0.0
17.5,65.5,13602255.0,0.0
17.5,66.5,13602255.0,0.0
17.5,67.5,13602255.0,0.0
17.5,68.5,13602255.0,0.0
17.5,69.5,13602255.0,0.0
17.5,70.5,13602255.0,0.0
17.5,71.5,13602255.0,0.0
17.5,72.5,13602255.0,0.0
17.5,73.5,13602255.0,0.0
17.5,74.5,13602255.0,0.0
17.5,75.5,13602255.0,0.0
17.5,76.5,13602255.0,0.0
17.5,77.5,13602255.0,0.0
17.5,78.5,13602255.0,0.0
17.5,79.5,13602255.0,0.0
17.5,80.5,13602255.0,0.0
17.5,81.5,13602255.0,0.0
17.5,82.5,13602255.0,0.0
17.5,83.5,13602255.0,0.0
17.5,84.5,13602255.0,0.0
17.5,85.5,13602255.0,0.0
17.5,86.5,13602255.0,0.0
17.5,87.5,13602255.0,0.0
17.5,88.5,13602255.0,0.0
17.5,89.5,13602255.0,0.0
17.5,90.5,13602255.0,0.0
17.5,91.5,13602255.0,0.0
17.5,92.5,13602255.0,0.0
17.5,93.5,13602255.0,0.0
17.5,94.5,13602255.0,0.0
17.5,95.5,13602255.0,0.0
17.5,96.5,13602255.0,0.0
17.5,97.5,13602255.0,0.0
17.5,98.5,13602255.0,0.0
17.5,99.5,13602255.0,0.0
17.5,100.5,13602255.0,0.0
17.5,101.5,13602255.0,0.0
17.5,102.5,13602255.0,0.0
17.5,103.5,13602255.0,0.0
17.5,104.5,13602255.0,0.0
17.5,105.5,13602255.0,0.0
17.5,106.5,13602255.0,0.0
17.5,107.5,13602255.0,0.03175079
17.5,108.5,13602255.0,0.81670696
17.5,109.5,13602255.0,4.5773687
17.5,110.5,13602255.0,7.8673086
17.5,111.5,13602255.0,8.959142
17.5,112.5,13602255.0,8.55069
17.5,113.5,13602255.0,8.347889
17.5,114.5,13602255.0,8.800654
17.5,115.5,13602255.0,8.987563
17.5,116.5,13602255.0,9.0
17.5,117.5,13602255.0,9.0
17.5,118.5,13602255.0,8.3940935
17.5,119.5,13602255.0,5.166217
17.5,120.5,13602255.0,0.0
16.5,30.5,13602255.0,0.0
16.5,31.5,13602255.0,0.0
16.5,32.5,13602255.0,0.0
16.5,33.5,13602255.0,0.0
16.5,34.5,13602255.0,0.0
16.5,35.5,13602255.0,0.0
16.5,36.5,13602255.0,0.0
16.5,37.5,13602255.0,0.0
16.5,38.5,13602255.0,0.0
16.5,39.5,13602255.0,0.0
16.5,40.5,13602255.0,0.0
16.5,41.5,13602255.0,0.0
16.5,42.5,13602255.0,0.0
16.5,43.5,13602255.0,0.0
16.5,44.5,13602255.0,0.0
16.5,45.5,13602255.0,0.0
16.5,46.5,13602255.0,0.0
16.5,47.5,13602255.0,0.0
16.5,48.5,13602255.0,0.0
16.5,49.5,13602255.0,0.0
16.5,50.5,13602255.0,0.0
16.5,51.5,13602255.0,0.0
16.5,52.5,13602255.0,0.0
16.5,53.5,13602255.0,0.0
16.5,54.5,13602255.0,0.0
16.5,55.5,13602255.0,0.0
16.5,56.5,13602255.0,0.0
16.5,57.5,13602255.0,0.0
16.5,58.5,13602255.0,0.0
16.5,59.5,13602255.0,0.0
16.5,60.5,13602255.0,0.0
16.5,61.5,13602255.0,0.0
16.5,62.5,13602255.0,0.0
16.5,63.5,13602255.0,0.0
16.5,64.5,13602255.0,0.0
16.5,65.5,13602255.0,0.0
16.5,66.5,13602255.0,0.0
16.5,67.5,13602255.0,0.0
16.5,68.5,13602255.0,0.0
16.5,69.5,13602255.0,0.0
16.5,70.5,13602255.0,0.0
16.5,71.5,13602255.0,0.0
16.5,72.5,13602255.0,0.0
16.5,73.5,13602255.0,0.0
16.5,74.5,13602255.0,0.0
16.5,75.5,13602255.0,0.0
16.5,76.5,13602255.0,0.0
16.5,77.5,13602255.0,0.0
16.5,78.5,13602255.0,0.0
16.5,79.5,13602255.0,0.0
16.5,80.5,13602255.0,0.0
16.5,81.5,13602255.0,0.0
16.5,82.5,13602255.0,0.0
16.5,83.5,13602255.0,0.0
16.5,84.5,13602255.0,0.0
16.5,85.5,13602255.0,0.0
16.5,86.5,13602255.0,0.0
16.5,87.5,13602255.0,0.0
16.5,88.5,13602255.0,0.0
16.5,89.5,13602255.0,0.0
16.5,90.5,13602255.0,0.0
16.5,91.5,13602255.0,0.0
16.5,92.5,13602255.0,0.0
16.5,93.5,13602255.0,0.0
16.5,94.5,13602255.0,0.0
16.5,95.5,13602255.0,0.0
16.5,96.5,13602255.0,0.0
16.5,97.5,13602255.0,0.0
16.5,98.5,13602255.0,0.0
16.5,99.5,13602255.0,0.0
16.5,100.5,13602255.0,0.0
16.5,101.5,13602255.0,0.0
16.5,102.5,13602255.0,0.0
16.5,103.5,13602255.0,0.0
16.5,104.5,13602255.0,0.0
16.5,105.5,13602255.0,0.0
16.5,106.5,13602255.0,0.0
16.5,107.5,13602255.0,0.0
16.5,108.5,13602255.0,0.39083594
16.5,109.5,13602255.0,3.1789582
16.5,110.5,13602255.0,6.1740923
16.5,111.5,13602255.0,5.994399
16.5,112.5,13602255.0,4.8231635
16.5,113.5,13602255.0,6.5180244
16.5,114.5,13602255.0,7.8508506
16.5,115.5,13602255.0,8.683578
16.5,116.5,13602255.0,8.933247
16.5,117.5,13602255.0,8.928975
16.5,118.5,13602255.0,7.1319003
16.5,119.5,13602255.0,5.7610035
16.5,120.5,13602255.0,0.0
15.5,30.5,13602255.0,0.0
15.5,31.5,13602255.0,0.0
15.5,32.5,13602255.0,0.0
15.5,33.5,13602255.0,0.0
15.5,34.5,13602255.0,0.0
15.5,35.5,13602255.0,0.0
15.5,36.5,13602255.0,0.0
15.5,37.5,13602255.0,0.0
15.5,38.5,13602255.0,0.0
15.5,39.5,13602255.0,0.0
15.5,40.5,13602255.0,0.0
15.5,41.5,13602255.0,0.0
15.5,42.5,13602255.0,0.0
15.5,43.5,13602255.0,0.0
15.5,44.5,13602255.0,0.0
15.5,45.5,13602255.0,0.0
15.5,46.5,13602255.0,0.0
15.5,47.5,13602255.0,0.0
15.5,48.5,13602255.0,0.0
15.5,49.5,13602255.0,0.0
15.5,50.5,13602255.0,0.0
15.5,51.5,13602255.0,0.0
15.5,52.5,13602255.0,0.0
15.5,53.5,13602255.0,0.0
15.5,54.5,13602255.0,0.0
15.5,55.5,13602255.0,0.0
15.5,56.5,13602255.0,0.0
15.5,57.5,13602255.0,0.0
15.5,58.5,13602255.0,0.0
15.5,59.5,13602255.0,0.0
15.5,60.5,13602255.0,0.0
15.5,61.5,13602255.0,0.0
15.5,62.5,13602255.0,0.0
15.5,63.5,13602255.0,0.0
15.5,64.5,13602255.0,0.0
15.5,65.5,13602255.0,0.0
15.5,66.5,13602255.0,0.0
15.5,67.5,13602255.0,0.0
15.5,68.5,13602255.0,0.0
15.5,69.5,13602255.0,0.0
15.5,70.5,13602255.0,0.0
15.5,71.5,13602255.0,0.0
15.5,72.5,13602255.0,0.0
15.5,73.5,13602255.0,0.0
15.5,74.5,13602255.0,0.0
15.5,75.5,13602255.0,0.0
15.5,76.5,13602255.0,0.0
15.5,77.5,13602255.0,0.0
15.5,78.5,13602255.0,0.0
15.5,79.5,13602255.0,0.0
15.5,80.5,13602255.0,0.0
15.5,81.5,13602255.0,0.0
15.5,82.5,13602255.0,0.0
15.5,83.5,13602255.0,0.0
15.5,84.5,13602255.0,0.0
15.5,85.5,13602255.0,0.0
15.5,86.5,13602255.0,0.0
15.5,87.5,13602255.0,0.0
15.5,88.5,13602255.0,0.0
15.5,89.5,13602255.0,0.0
15.5,90.5,13602255.0,0.0
15.5,91.5,13602255.0,0.0
15.5,92.5,13602255.0,0.0
15.5,93.5,13602255.0,0.0
15.5,94.5,13602255.0,0.0
15.5,95.5,13602255.0,0.0013026318
15.5,96.5,13602255.0,0.016310435
15.5,97.5,13602255.0,0.0021467342
15.5,98.5,13602255.0,0.0
15.5,99.5,13602255.0,0.0
15.5,100.5,13602255.0,0.0
15.5,101.5,13602255.0,0.0
15.5,102.5,13602255.0,0.0
15.5,103.5,13602255.0,0.0
15.5,104.5,13602255.0,0.004791078
15.5,105.5,13602255.0,0.042272743
15.5,106.5,13602255.0,0.0061390973
15.5,107.5,13602255.0,0.0
15.5,108.5,13602255.0,0.00023179073
15.5,109.5,13602255.0,0.13025452
15.5,110.5,13602255.0,0.646017
15.5,111.5,13602255.0,2.3368092
15.5,112.5,13602255.0,5.54508
15.5,113.5,13602255.0,7.4705234
15.5,114.5,13602255.0,7.4597025
15.5,115.5,13602255.0,7.986613
15.5,116.5,13602255.0,6.43179
15.5,117.5,13602255.0,4.432783
15.5,118.5,13602255.0,2.284898
15.5,119.5,13602255.0,4.424562
15.5,120.5,13602255.0,0.0
14.5,30.5,13602255.0,0.0
14.5,31.5,13602255.0,0.0
14.5,32.5,13602255.0,0.0
14.5,33.5,13602255.0,0.0
14.5,34.5,13602255.0,0.0
14.5,35.5,13602255.0,0.0
14.5,36.5,13602255.0,0.0
14.5,37.5,13602255.0,0.0
14.5,38.5,13602255.0,0.0
14.5,39.5,13602255.0,0.0
14.5,40.5,13602255.0,0.0
14.5,41.5,13602255.0,0.0
14.5,42.5,13602255.0,0.0
14.5,43.5,13602255.0,0.0
14.5,44.5,13602255.0,0.0
14.5,45.5,13602255.0,0.0
14.5,46.5,13602255.0,0.0
14.5,47.5,13602255.0,0.0
14.5,48.5,13602255.0,0.0
14.5,49.5,13602255.0,0.0
14.5,50.5,13602255.0,0.0
14.5,51.5,13602255.0,0.0
14.5,52.5,13602255.0,0.0
14.5,53.5,13602255.0,0.0
14.5,54.5,13602255.0,0.0
14.5,55.5,13602255.0,0.0
14.5,56.5,13602255.0,0.0
14.5,57.5,13602255.0,0.0
14.5,58.5,13602255.0,0.0
14.5,59.5,13602255.0,0.0
14.5,60.5,13602255.0,0.0
14.5,61.5,13602255.0,0.0
14.5,62.5,13602255.0,0.0
14.5,63.5,13602255.0,0.0
14.5,64.5,13602255.0,0.0
14.5,65.5,13602255.0,0.0
14.5,66.5,13602255.0,0.0
14.5,67.5,13602255.0,0.0
14.5,68.5,13602255.0,0.0
14.5,69.5,13602255.0,0.0
14.5,70.5,13602255.0,0.0
14.5,71.5,13602255.0,0.0
14.5,72.5,13602255.0,0.0
14.5,73.5,13602255.0,0.0
14.5,74.5,13602255.0,0.0
14.5,75.5,13602255.0,0.0
14.5,76.5,13602255.0,0.0
14.5,77.5,13602255.0,0.0
14.5,78.5,13602255.0,0.0
14.5,79.5,13602255.0,0.0118257
14.5,80.5,13602255.0,0.040018626
14.5,81.5,13602255.0,0.0
14.5,82.5,13602255.0,0.0
14.5,83.5,13602255.0,0.0
14.5,84.5,13602255.0,0.043241624
14.5,85.5,13602255.0,0.03529287
14.5,86.5,13602255.0,0.0
14.5,87.5,13602255.0,0.0
14.5,88.5,13602255.0,0.0
14.5,89.5,13602255.0,0.0
14.5,90.5,13602255.0,0.0
14.5,91.5,13602255.0,0.0
14.5,92.5,13602255.0,0.0
14.5,93.5,13602255.0,0.0
14.5,94.5,13602255.0,0.0
14.5,95.5,13602255.0,0.0069896122
14.5,96.5,13602255.0,0.0448913
14.5,97.5,13602255.0,0.0021226136
14.5,98.5,13602255.0,0.0
14.5,99.5,13602255.0,0.0
14.5,100.5,13602255.0,0.0
14.5,101.5,13602255.0,0.0
14.5,102.5,13602255.0,0.0
14.5,103.5,13602255.0,0.0
14.5,104.5,13602255.0,0.5086302
14.5,105.5,13602255.0,3.795557
14.5,106.5,13602255.0,3.9062333
14.5,107.5,13602255.0,2.015063
14.5,108.5,13602255.0,0.1987143
14.5,109.5,13602255.0,0.0
14.5,110.5,13602255.0,0.066281974
14.5,111.5,13602255.0,0.37926263
14.5,112.5,13602255.0,2.0799708
14.5,113.5,13602255.0,3.9759362
14.5,114.5,13602255.0,5.1071243
14.5,115.5,13602255.0,4.4543996
14.5,116.5,13602255.0,0.696093
14.5,117.5,13602255.0,0.2760653
14.5,118.5,13602255.0,2.2545493
14.5,119.5,13602255.0,2.2582428
14.5,120.5,13602255.0,0.0
13.5,30.5,13602255.0,0.0
13.5,31.5,13602255.0,0.0
13.5,32.5,13602255.0,0.0
13.5,33.5,13602255.0,0.0
13.5,34.5,13602255.0,0.0
13.5,35.5,13602255.0,0.0
13.5,36.5,13602255.0,0.0
13.5,37.5,13602255.0,0.0
13.5,38.5,13602255.0,0.0
13.5,39.5,13602255.0,0.0
13.5,40.5,13602255.0,0.0
13.5,41.5,13602255.0,0.0
13.5,42.5,13602255.0,0.0
13.5,43.5,13602255.0,0.0
13.5,44.5,13602255.0,0.0
13.5,45.5,13602255.0,0.0
13.5,46.5,13602255.0,0.0
13.5,47.5,13602255.0,0.0
13.5,48.5,13602255.0,0.0
13.5,49.5,13602255.0,0.0
13.5,50.5,13602255.0,0.0
13.5,51.5,13602255.0,0.0
13.5,52.5,13602255.0,0.0
13.5,53.5,13602255.0,0.0
13.5,54.5,13602255.0,0.0
13.5,55.5,13602255.0,0.0
13.5,56.5,13602255.0,0.0
13.5,57.5,13602255.0,0.0
13.5,58.5,13602255.0,0.0
13.5,59.5,13602255.0,0.0
13.5,60.5,13602255.0,0.0
13.5,61.5,13602255.0,0.0
13.5,62.5,13602255.0,0.0
13.5,63.5,13602255.0,0.0
13.5,64.5,13602255.0,0.0
13.5,65.5,13602255.0,0.0
13.5,66.5,13602255.0,0.0
13.5,67.5,13602255.0,0.0
13.5,68.5,13602255.0,0.0
13.5,69.5,13602255.0,0.0
13.5,70.5,13602255.0,0.0
13.5,71.5,13602255.0,0.0
13.5,72.5,13602255.0,0.0
13.5,73.5,13602255.0,0.0
13.5,74.5,13602255.0,0.0
13.5,75.5,13602255.0,0.0
13.5,76.5,13602255.0,0.0
13.5,77.5,13602255.0,0.0
13.5,78.5,13602255.0,0.0
13.5,79.5,13602255.0,0.015380863
13.5,80.5,13602255.0,0.049549326
13.5,81.5,13602255.0,0.018020935
13.5,82.5,13602255.0,0.0039272737
13.5,83.5,13602255.0,0.0
13.5,84.5,13602255.0,0.22244425
13.5,85.5,13602255.0,0.23084669
13.5,86.5,13602255.0,0.0
13.5,87.5,13602255.0,0.0
13.5,88.5,13602255.0,0.0
13.5,89.5,13602255.0,0.0
13.5,90.5,13602255.0,0.0
13.5,91.5,13602255.0,0.0
13.5,92.5,13602255.0,0.0
13.5,93.5,13602255.0,0.0
13.5,94.5,13602255.0,0.0
13.5,95.5,13602255.0,0.0
13.5,96.5,13602255.0,0.0
13.5,97.5,13602255.0,0.0
13.5,98.5,13602255.0,0.0
13.5,99.5,13602255.0,0.0
13.5,100.5,13602255.0,0.00014744027
13.5,101.5,13602255.0,0.0012839163
13.5,102.5,13602255.0,0.0
13.5,103.5,13602255.0,0.0
13.5,104.5,13602255.0,0.16030934
13.5,105.5,13602255.0,4.478107
13.5,106.5,13602255.0,8.70529
13.5,107.5,13602255.0,6.649405
13.5,108.5,13602255.0,0.8617413
13.5,109.5,13602255.0,0.0
13.5,110.5,13602255.0,0.0
13.5,111.5,13602255.0,0.016960673
13.5,112.5,13602255.0,0.26863346
13.5,113.5,13602255.0,0.5443455
13.5,114.5,13602255.0,0.71305895
13.5,115.5,13602255.0,0.50126547
13.5,116.5,13602255.0,0.14231215
13.5,117.5,13602255.0,1.4816897
13.5,118.5,13602255.0,2.873199
13.5,119.5,13602255.0,0.49590448
13.5,120.5,13602255.0,0.0
12.5,30.5,13602255.0,0.0
12.5,31.5,13602255.0,0.0
12.5,32.5,13602255.0,0.0
12.5,33.5,13602255.0,0.0
12.5,34.5,13602255.0,0.0
12.5,35.5,13602255.0,0.0
12.5,36.5,13602255.0,0.0
12.5,37.5,13602255.0,0.0
12.5,38.5,13602255.0,0.0
12.5,39.5,13602255.0,0.0
12.5,40.5,13602255.0,0.0
12.5,41.5,13602255.0,0.0
12.5,42.5,13602255.0,0.0
12.5,43.5,13602255.0,0.0
12.5,44.5,13602255.0,0.0
12.5,45.5,13602255.0,0.0
12.5,46.5,13602255.0,0.0
12.5,47.5,13602255.0,0.0
12.5,48.5,13602255.0,0.0
12.5,49.5,13602255.0,0.0
12.5,50.5,13602255.0,0.0
12.5,51.5,13602255.0,0.0
12.5,52.5,13602255.0,0.0
12.5,53.5,13602255.0,0.0
12.5,54.5,13602255.0,0.0
12.5,55.5,13602255.0,0.0
12.5,56.5,13602255.0,0.0
12.5,57.5,13602255.0,0.0
12.5,58.5,13602255.0,0.0
12.5,59.5,13602255.0,0.0
12.5,60.5,13602255.0,0.0
12.5,61.5,13602255.0,0.0
12.5,62.5,13602255.0,0.0
12.5,63.5,13602255.0,0.0
12.5,64.5,13602255.0,0.0
12.5,65.5,13602255.0,0.0
12.5,66.5,13602255.0,0.0
12.5,67.5,13602255.0,0.0
12.5,68.5,13602255.0,0.0
12.5,69.5,13602255.0,0.0
12.5,70.5,13602255.0,0.0
12.5,71.5,13602255.0,0.0
12.5,72.5,13602255.0,0.0
12.5,73.5,13602255.0,0.0
12.5,74.5,13602255.0,0.0
